"4","@acatinatree  aww shucks! thanks "
"4","@samantharonson http://twitpic.com/5no14 - you should go to the fort tonight. that's where the party scene's at. "
"4","#followfriday @Da_evil thanks a lot  a   l o t "
"4","is in naomi's house !  (dance) http://plurk.com/p/veojw"
"4","tonight tonight tonight   "
"4","@twinsoldlady I LOVE YOU  "
"4","most ppl wanna be successful, well...i just wanna b H A P P Y "
"4","Message sending failed. Hmm, maybe it's a sign? Ohwelll.. Maybe one dayy you'll find it "
"4","@beachit23: Awww that's sweeet! U so love nick! "
"4","Mmm... gotta love wine after work  Massages too, but no one is up for giving me one."
"4","So far this week's been amazing, can't wait for tonight! "
"4","@TPO_Hisself Sounds like a plan! LOL! "
"4","loves it when he gets a sudden burst of motivation! "
"4","is pretty confident that i love jersey. Blink tickets go on sale in 8 days. stoked. "
"4","I LOVE MY NETWORK!!!!!!! 2 solid #F5 Network Engineers in 1 day and praise from 1 tough client!  (doing a little dance!)"
"4","Just finished kareoke night at my house  8-1:30 niiice  loved it.. Sung my heart out"
"4","Having a grand ol time installing mozilla add-on's while editing pics "
"4","some things are worth a little sacrifice "
"4","Anyway! Happy #followfriday to all. Will share some &quot;must follow&quot;s later. Wish u all a good day! Alot to do here as usual "
"4","lookng for something to read "
"4","@vickytcobra http://twitpic.com/5ofqu - I want the LV bag and the dog! "
"4","@ChelseaTavares Aww.  Well you know I do, if that makes ya feel any better "
"4","excited for her first Bikram Yoga class tomorrow. "
"4","hi all working at home this week end  have a great one!!! "
"4","Special shout out to Eliazarputera and Panchogrande 04 for the entertainment good night boys blessings  take care!"
"4","Morning  I shouldn't be here right now but well, it's a sunny Friday! I might as well starting working in a few minutes "
"4","Packing done in record time! Now sleepy time! Goodnight! "
"4","Love being with Alex  Sooo pumped for San Diego with besties."
"4","@alikitty619 I definitely think I will take both of them off your hands for ya. Loving the names, BTW. "
"4","walk, walk, walk, walk in the light *clap clap* "
"4","sitting in the private club lounge at the Ritz Carlton with the hub and C&amp;S. its just how we roll!  &lt;GrEaT sToRy!"
"4","haha ok... i'm over it "
"4","I just arrive at the office after lunch..need to send Grandma to her monthly trip to the bank "
"4","@basketkace Reviewed. "
"4","@wolfcat I didn't want to go. I had to be forced  "
"4","@TwiExaminer hey! I heard he just came back or is on his way back from the Cannes. BTW: I'm Resse "
"4","Should really get out of bed and get ready to do some revision or to shopping "
"4","Off work tomorrow, thank god! Will be enjoying massive time playing H3, playing on the PC, and working out 2-3 times. "
"4","@ShantiSaha u welcome enjoy vegas "
"4","currently updating every single account i have.. "
"4","@Kdpartak OMG. How funny. That is almost EXACTLY word 4 word what I said this morning. Now, I'm feeling good  &amp; smiling A LOT BIGGER )))"
"4","in the office early.  writer's block has gone.  sun is shining. today will be a good day "
"4","@Tinkerbell2009a No worries "
"4","@TroyBrownBBNews Yes... For a &quot;friend&quot; "
"4","@lilyroseallen- i really like you...but you should quit the coke...you're so pretty and talented.. without the coke, you would be greAT! "
"4","http://thrdl.es/~/4h4 vote for my tweet "
"4","@Norri I stay 1 km from Hub "
"4","eating breakfast "
"4","@joeymcintyre i am not sure what you want us to do but i am ready and waiting  you can not miss mine lol hello kitty all the way lol "
"4","@JonasBrother_NJ  yes it is comong very soon!!! And all of us r readyy!!! ;)"
"4","@heyyykris hahaha.  well, i think i am off to bed. i'll text you tomorrow or somethin so we can discuss all the details. goodnight!!"
"4","@omyitssy Loopt is cool! I'm stealing the idea, thanks! "
"4","UserGroupRolon.jsp now replaces role.jsp. Now only shared.jsp needs updating. "
"4","@requin Heck, wish I had some developer skills. "
"4","@Gankaku @priyabradfield @RobitsWorld That looks like it could be fun  Signed my e-mail in the box "
"4","@Charles_N Hi Charles, I hope you're keeping well  Cheers, Mike"
"4","@trendytykes Ugh. The Doodlebops are on par with Barney in annoying-ness. My preschoolers haven't made a verdict for the Jumparounds. "
"4","@danielspengies lucky you! Have fun! I went to the science museum yesterday. Free wednesdays  take your kid(s)"
"4","Making a Vietnamese wrap... Mmmm... Their sooo good. "
"4","@chevale hey nice layout! "
"4","http://tinyurl.com/ry9wap Hello! Can you tell me more about yourself? Hope it is real to find a good man with internet   See my profil ..."
"4","@Mou_shumi train se aate hain na, isliye "
"4","@bbolislife thaanks.  early ako nka sleep last night. as in 10pm. lol. it was a big improvement. "
"4","not working tonight! in everyones face "
"4","http://www.pkr.com/ (via @AceCarman) love this site to play poker on. I have a review (needs an update) on www.pkrreview.co.uk  gl @ table"
"4","@stevemann72 hi... i believe you spoke with my gmother about potential cars... just wanted to ask you a couple questions... "
"4","@beembitch thnk u "
"4","@Shindig90 I thought the first series of the US Office was rubbish, exact copy of s1 uk office. However! It gets amazing after that "
"4","Got pissed off egen I was eliminated in the tournament so I forgot to Twitter it. Placed #20 of 60. Not bad considering the opponents "
"4","Made it to where I was going and back...now its time for sleepy...nite nite... "
"4","@HOTTVampChick here you go  http://bit.ly/qNtRH"
"4","and let ppl know what they getttin into from da start... fuck da rest of u dat dnt "
"4","its going to be an exciting weekend but i can't say where... but some of you know "
"4","@ocifant A million miles from cruising round North Cornwall in the FTI Bus. "
"4","im thinkin this Houston trip is gettin more &amp; more difficult but imma make it work some how i've got too many &quot;big plans&quot; while im there "
"4","@brahadley My car iis here with me in LA  I rent when I go back to Port Perry"
"4","@MarkRipley lol  well... guess you can fast forward towards the end "
"4","Okay Miss Bliss has gotta call it a nite. Tweet you in the morning.  Have a great nite @mommaconniebass. "
"4","My sisters leaving school today. I dont wanna leave next year. I didnt have to put my toast inthe microwave today. I've got the nack "
"4","@avenalee i see u rep hip-hop all day..word up "
"4","is glad to be home for the weekend! "
"4","@micheleboyd Great website! "
"4","@nodgarb You're going to hurt @louiseducray's feelings. We WANT to go, not HAVE to go. Bring some rum. "
"4","I cant wait till tomorrow cause its a three day weekend and i get to see jt night    "
"4","About to watch Hellboy II with sis. "
"4","@futtigue haha. dont complain. it's the internet! "
"4","@thisisbree sit up for a while, and take some indigestion tablets if you've got them. "
"4","@reanimated Yay, I'm hot "
"4","http://twitpic.com/5ofz5 - children playing 'round the old fountain. "
"4","@ChristianVDV whatEVER. Happy happy.   !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
"4","Bed. Oh, and p.s. If You read this, sorry for having been awkward earlier. Inappropriate.   P.s.s.  Listening to Faithless Street "
"4","@Jonas_Dreamgirl awesome, shall see you there then     i'm off twitter for now  i'll be on ffe and myspace though "
"4","@bmfalc yes!! you should def come if you can make it! "
"4","@hottea_ Good night, fellow otaku! Sweet dreams "
"4","@melissajtest Well, there's no better place than the playa. "
"4","We have a winner! "
"4","@luxerito Was tough work.. "
"4","and FoalDay  Happy Foalday my blesk!"
"4","@AshleyCandyLand goodidea i could sell my boxershorts... but i think nobody will buy them....to be a musician is a better way to earn "
"4","@firmiefirms love you firma!!! everything will get better!!! "
"4","loved watching your journey on #masterchef, @fooddesigner ! Such creative dishes! You were awesome "
"4","thanks God for small group and for a good night of sharing "
"4","@SwinCash lemme guess, WASABI BISTRO? wouldn't be surprised if Birdy was there with y'all  nice seeing you @ the Key even if u didn't play"
"4","@leighpod Never tried it in the 98. Had them both for years. Probably time for something new. Good idea, Leigh! "
"4","@LAacupuncture I live in the top right hand corner and need to do more in all the other three "
"4","@sethsimonds True. "
"4","LOVE ME OR HATE ME either way you are still thinking of me!  "
"4","@arzoum never mind we figured it out  thanks anyway!"
"4","@honeyteodoro Share more about your favorites at Wendy's! Write a review on myfoodtrip.com, for a chance to win P1000. "
"4","@eyeofthecyclone Yes, ma'am! "
"4","@gregh19 that's awesome  the bf and I met on Myspace!! Haha.... Story of our lives! Lol http://myloc.me/1nem"
"4","looking for a new apartment for the fall... anybody need a roomie? "
"4","@lonemat then I'll stick to my roads, thanks! "
"4","???????firefox???? "
"4","51 day till sway sway !!!!!! wooo ready for my second best day of my life . second after the princess ball! "
"4","In the rain "
"4","had the craziest day EVER  SOO much fun! although exams are soon. How was your day?"
"4","@ChrisHiter is that you or the robot talking "
"4","woooo I finally get a subway tomorrow  and finally get I buy Radio:ACTIVE tour DVD can't wait "
"4","@HotnCold_X23 Thank you "
"4","@dolcelaalaa ooh nice, say hi to him for me "
"4","planned to get up for a shower at 6:30 fell back asleep and had one at 7:15 lol  getting ready. last day at school for one week woop "
"4","@Marusja It's a toy. Dyson tried to make a good robo-vaccuum and gave up - it's too complex a task to make one that actually works "
"4","great time with Nik, Saadia, Shadi, Simone, Aranka, Alessandro, Giovanni, and everyone else at OHMS 6th birthday, thank u all "
"4","@jsullivanmusic hey lady. its chrisette michele. juss sayin hey "
"4","@felixgaribay you should txt me.  or get on yahoo."
"4","@djreymo aka who was there that got you saying that??  lol   u know wat im ready for?...SAMBUCA MANANA "
"4","Will my boss get suspicious if I tell her I had a flat tire twice this week, and THAT'S WHY I was late? "
"4","part timing at Australian International School,,love the kids "
"4","New niche blog already on page 1 of Google with only 1 blog post and an about page. Sweet!   Love when I find those hot niches!"
"4","http://twitpic.com/5og14 - More pictures from RICE-PLANTING (taken by my teacher)! "
"4","http://www.freerice.com/index.php If you go to this website you will feel guilty if you don't at least give 10 grains of rice. Okay? "
"4","Got my sister's 5310 fixed for my own personal use -- just so I could win the bet I have with Martin that I won't buy a new phone soon "
"4","Geeky stuff: Mona Lisa pic coded in a tweet   http://bit.ly/Mbu9u (via @digg)"
"4","@westcoastvegas lol..cyber-contact high FTW! "
"4","@sunanna ooo! I watched it today! that Star Wars girl was funny... "
"4","just looking over the alton towers photos from october... man that was a long day, but it was excellent! "
"4","@Valentin00 Yes indeed you do. "
"4","@SushiChef I'm hoping it's Betty too haha. We can only hope "
"4","@dirty_joe yeah busy with work, but staying dedicated tot Twitter! On the balance the reality has to weigh more than the twitterverse "
"4","Just one more day at the coal face, and then I can have a nice long weekend to myself... building websites for the family "
"4","@LTLline hope it works out...that happened to me last year, but i still had everything...hope that's the same for you "
"4","@mileycyrus i love u so much!!   come to chile pleaseee!! "
"4","@mrrickybell yours was the best answer to my QUESTION!  ricky gets a gold star lol "
"4","after a lot of coffee, water and juice and really cold shower i'm ready to work, i hope.. feeling terrible "
"4","YEYYYY mom's coming homeee! "
"4","@joshx413 cools thanks bro "
"4","says I'm home people  http://plurk.com/p/vephd"
"4","Last day of college! After i frantically get this photog work in i can relax "
"4","Wish we could have created some awesome dinner with @raqueltherocket and @benetoss but a taco bell chalupa will have to suffice for now "
"4","@s_soliloquy Got it, thanks! "
"4","@mikeyway http://twitpic.com/5npfq - I will be looking forward to it!! "
"4","it worked! yea "
"4","@ericupdate: it is good "
"4","@hinshelm Cruel... That's surely the man's job if ever there way one? "
"4","P.s I sent that to your phone not sure if it's working or not though so I tweeted it also lol "
"4","I Chose My Outfit Weehhooo Im All Ready   ToodlePip Peoples   xxx"
"4","@Angela_Griffin now that is funny "
"4","Go baristas!! First wins take them to the semi finals!! Now we know the dream team "
"4","@HouseofSpain thank you "
"4","@JackJaffee I had a feeling I was too slow. Ah well, next time. "
"4","Hey @deangeloredman sing our anthem   (deangeloredman live &gt; http://ustre.am/2WVt)"
"4","Hoorah! Screenshare is working properly now!  Will set it up properly later."
"4","after a lot of coffee, water and juice and really cold shower i'm ready to work, i hope.. feeling terrible "
"4","@flocker No worries, thanks for making such a handy browser. "
"4","Bunt Toast "
"4","cutting up magazines for her vision board and going to her cabin tomorrow "
"4","Time to sleep... before midnight. Wow "
"4","@tuxrajesh Congrats!  @Karthik Dumber than Paris Hilton?"
"4","@ccmatthews ohh shweet. email me a cool one. would love to see  . omg u have blonde hair now i see. hehe"
"4","a mini poem of expression. a mid night session. listening so hard what i hear i can see. u know i'm bumping that Dope LAC!!  *MzDanielita"
"4","@xkathyxrocksx it will b fine anyway, its german readin i dont care anymore "
"4","I love you too man, so much. &lt;3 Safeway bags, skateboards, and mcdermoth. "
"4","@iammandurr laugh it off let it go and when you wake up it will seem so yesterday so yesterday haven't you heard that I'm gonna be ok "
"4","@josephranseth @aug1698 hey r u guys making me so proud that i'm feeling so heavy LOL!!! TQ again  Thanks for being who you are "
"4","ah yay thankgod it's over!! i wanna jump up and down!   only 2 more assignments and 2 exams to go!"
"4","7TH HAPPY  That's all folks!!!"
"4","Trying to be &quot;good&quot; and finish my salad first... on to ze main course.  "
"4","after a lot of coffee, water and juice and really cold shower i'm ready to work, i hope.. feeling terrible "
"4","still in hollywood fuck gots to work tomore gettin paid! woo  then goin to the observitory and then new waters cd relece party! "
"4","abnormalities in the rain "
"4","Night all, vegas tomorrow !  i can hear my mom trying to go cesar mulan on my puppy, hehee."
"4","@meerasapra wudnt brkfst would be better I thought u having a break...and it was nice "
"4","@aTexasAttitude  Been doing alright! Surprised I remember as much as I do, which makes it easier!  So far so good! "
"4","@lawrencegee thanks for the tip! donezo.. check it out "
"4","@kerryank there you go schnookums, da one  http://bit.ly/nTmoy  Avagooday &amp; thanks"
"4","Hey! I just seem to have notched 300 followers! Wow! Thanks guys and gals for keeping up with my thoughts! Glad to have you here "
"4","Omg good times I'm so fukung drunk  yay me LOL"
"4","@lufdxb Try not taking a nap in the afternoons. Always helps "
"4","http://twitpic.com/5og21 - my haircut. nothing too special. just got my bangs back "
"4","downloading Windows 7 on desktop "
"4","huhuuuuu  twitter works in Facebook "
"4","maybe I should try drinking more of this...  ? http://blip.fm/~6sssi"
"4","Im Having This Shooot Tommorrrrow. Wooh. @ Colon Again. But Night Time! "
"4","Time to head into work for the last time  tweet u all later "
"4","after a lot of coffee, water and juice and really cold shower i'm ready to work, i hope.. feeling terrible "
"4","thanks for following "
"4","@LizJonasHQ mkayy coolio! thanks again! "
"4","cant wait for dance training to start "
"4","@valianttt coolio! Loved it  Dev Q&amp;A. we should use that as a item. Well, you and Gary look good in the video "
"4","@benkowalewicz Oh don't I wish he was real? Why do people make these celeb tweets and pretend to be them? O.o Maybe I should make on  muah"
"4","@tsattersten  Thanks"
"4","@dominiccampbell have fun in the US and see you soon "
"4","omfg how awesome dose this look... http://bit.ly/8W2nb, even better the SAS are init "
"4","@s_constantine lol, I knew you'd pick on that one so that is why I used it...your online strategy "
"4","@chiniwini plus nahiya ako sa tita mo hahahaha. ) i'll ask my tito to send it to you "
"4","hittin the sheets a lil early. hopefully a good day tomorrow. goodlookin out jenn. "
"4","after a lot of coffee, water and juice and really cold shower i'm ready to work, i hope.. feeling terrible "
"4","@jolagerlow WOO! I'll get to see you in ftd for the 1st time in forever. I was on holiday last time as well. "
"4","FINALLY!!  &lt;3"
"4","I effin' love Kina Grannis! Her and her songs!  ?"
"4","@TheWarlocksDen just saw someone say they got demo cd to play with when they ordered simms "
"4","@leoh1llary Feel like quitting Sydney and moving up here! Anyone on north coast NSW looking for a marketing manager/digital specialist? "
"4","@ThiaHeartsNick Pretty good.  Gotta help my dad type this huge thing this summer, then more job hunting.  Ew! Did you decide on a school?"
"4","laughs at fake celebrities on here "
"4","Oh no, I forgot a big fav...#followfriday @SaltyMomma....sorry about that! "
"4","lol adam switched american idol on for a second to see what the hype was about to see two women singing in a bikinis lol "
"4","after a lot of coffee, water and juice and really cold shower i'm ready to work, i hope.. feeling terrible "
"4","@saritaonline The Fiance's ex wifey has become one of my good friends "
"4","I just joined Twitter.  Still learning how to use it "
"4","@iqbalza you're the man. SF has benefitted from the Indo-Paki handoff "
"4","So @jefflind, we had an awesome AI run "
"4","Bed time "
"4","@justinemusk Neat bio, Justine, and cool web site! I've put you on my list to check out your stuff next time I'm at the bookstore "
"4","Waking up. About to hit the road "
"4","@ThatJessGirl92 we will get bakery food soon, dont worry. "
"4","@evregirl what a dilemma my sweet tart "
"4","Mongin out in the morning to slipknot "
"4","@tynishakeli Thanks, I'll take the Gold Star "
"4","@markhoppus I will show this song to my brother with his bass! He will enjoy it "
"4","Is listenin to lady gaga dunno why i hate her she drives me gaga lol (no offence if you like her) "
"4","Drinking tea on my balcony  Beautiful day."
"4","@samantharonson Welcome to the Philippines! "
"4","@coinoprobots 'sup nerd. LOL, j/k "
"4","great quote- 'every hot blooded woman needs an object to crave' - "
"4","Dad's going to have a Medical Mission! Yay!  Haha"
"4","getting ready for school. enjoying atl. good mood   last day of half term woo!!"
"4","@MomsofAmerica You're most welcome "
"4","@reneeruin thank you very much "
"4","Thanks for the comments on the blog! @Xavierism @jessewatson1 You guys are both wonderful, love the feedback! "
"4","#followfriday @moggy99 @woywegian @ozdj 4 the antipedian experiences @seismicshed @tomatthechad  4 the male view @bombayley @suziq13 4 ?? "
"4","@turoczy Or you could upgrade the firmware on your twin, @NotRickTuroczy! "
"4","@Alun_Lifesense Thanks  Have a Great Day!"
"4","We're looking forward to a weekend of poker  updates and playing. Just over a week to go for our first $50 added game on Everest. #ukprt"
"4","last day at 6th form and im going as a pregnant chav its going 2 b a funny day! "
"4","Have i tweeted enough today!? Probs not. Linds got me real drunk, work is gonna be rough!! "
"4","@ThomasAndMe thank you ThomasAndMe!  i hope you have a great and safe holiday weekend "
"4","@slutmuffins haha but it's fun "
"4","@jodieocto saya setuju sama pelajaran itu !  be grateful for what we have !"
"4","I love my Vito angel to the moon and back "
"4","@KatieCeciil I wanted to kiss you goodnight....No longer can pretend, it won�t cave in and will be alright.. "
"4","@jasonsalas &lt;Ctrl&gt;+ on that Chrome source code. Bob's yer Uncle "
"4","after a lot of coffee, water and juice and really cold shower i'm ready to work, i hope.. feeling terrible "
"4","4 Days 'til the BolderBoulder 10K!! "
"4","wonders if its totally decadent to be reclining in bed while surfing the web.  and if it wasn't so darn late, I'd be WoWing "
"4","@TAG8109 Thank you so much I really appreciate it!  I am extremely focused on getting there- so thank you for noticing "
"4","Hmmmm...maybe I can sleep after all. Gonna try. Night, tweeps! Rest well. "
"4","Maybe i'll have scot deliver lunch. "
"4","can't wait to see zoe and the others! going to be so fun! i'm wearing my awesome\sexy shoes too "
"4","At least Technology was funny "
"4","@ozdj yep have been "
"4","Oh damn i think i've just been hit by the twitter bug  Oh well so what if im late better late than never right?"
"4","working on some background patterns for twitter http://tinyurl.com/dz5sql "
"4","Morning all. Yay it's Friday! "
"4","@maddow Just saw you on UGLY BETTY tonight - inadvertently let out a squeal of joy. Unexpected non-MSNBC sightings are fun! "
"4","@helga_hansen http://twitpic.com/5of2w - Oh my goodness ... talk about intricate! No wonder it took so long, but the results are GOOD "
"4","after a lot of coffee, water and juice and really cold shower i'm ready to work, i hope.. feeling terrible "
"4","@ChesterBe Hectic dude I know but think about the nice ass you going to have. "
"4","is just getting use to this twitter thing?? Any suggestions "
"4","@uplinkz1 ???????, ????? ????? ????? ?? ????????? ?????????? ? ???????.  ???? ????? ??????????? ???-??????."
"4","Hi isidor...! Here's a better version of that song just for you with lyrics  http://bit.ly/FVElG"
"4","had a VERY long day...have a horrible headache...but guess who is going to see The Roots in SF???!!!!!!!!   goood night!"
"4","soo my mom asked if i can take pictures of her for her FACEBOOK! hahha i know right?!i love her  http://twitgoo.com/77nk"
"4","@BethanyLovesRob tomorrow afternoon- that one is done. this is the next one "
"4","@DrZackAddy Just pull the blanket over your head and the laptop and you'll be alright "
"4","says lingaw kaau ang nodame cantabile! hehehe...  http://plurk.com/p/vepzx"
"4","i'll always remain faithful to Hamish and Andy.. even if they have been really mean to me in the past. ... cos its my job as a groupie. "
"4","@schlick Congratulations to the dad and mom and welcoming Aiden Lesley MacDonald "
"4","@Renee3 Uploaded the last logo for #GenYTO to the Facebook group... if you still want me to send it via email I can as well. Enjoy "
"4","@jtarter  Thanks for the offer but no thanks "
"4","@MissTonyaLee I checked: not too bad, really.  All things considered. I think it helped to have you around cheering them one. "
"4","can't wait 'till 11 AM "
"4","@franklanzkie nothing beats a good &quot;yella&quot; cake! "
"4","wants &quot;perfect couch computing device&quot; "
"4","just bought a laptop....yea.....pretty stoked "
"4","have a precious thing in my life "
"4","good night all. i have a date with 2 great kids tomorrow to watch X-men 2. after work. i love my kids.. oh and wifey. "
"4","Finished reading now going to sleep night "
"4","This day is awesome. :-bd @innaraymundo, if you know what I mean. "
"4","@sweetkisses277 nice  that's what i'm hoping for"
"4","Interesting... I want to have a black mannequin! "
"4","I am so glad kris allen won! Him and his wife katy are such a cute couple "
"4","Just woke up and heading to the city "
"4","Goodnight guys it's 7:43 AM Where I am "
"4","@ErikBernskiold I didn't do it and I have 5 ppl to prove I never said it LOL, Thx "
"4","@michaelgrainger  Good Times are coming mate,Good Luck lol "
"4","@memily I know - but generalisations are so much more fun to wrap half facts and animated opinion around "
"4","@jimmietryon I see  Thanks, Jimmie! I might try it when I get home. Although I don't have other twitter-like accounts to integrate hehe "
"4","CONGRATS TO ALL WHO GRADUATED! "
"4","saying goodnight to My twerps and tweethearts. "
"4","@stevenr0driguez i was saying its just following numbers hehe... go to BHCC they do it for you or library and its FREE "
"4","@alydenisof yep u did  still friday here in australia for another several long hrs"
"4","tweet tweet x) .. I'm going to buy the cosmopolition  I never bought it before xD haha .. pointless tweet ^^"
"4","@OhayoIzzy  ily too!!!!!"
"4","@happytoytoy Apologies - hadn't spotted it was you again   Will chase where this one is at."
"4","Who knew things could get so violent at a Kings of Leon show! Crazy times "
"4","exams next week, 'im freaking out' . Jonas Brothers song  LOL i amuse myself!"
"4","@Angel42579  whad ya say.....brrrrrring.....brrrrring....brrrrrring...LOL my poor whittle hormonal mind!  Im hangin with the best tho! "
"4","@grapejellykelly Heading to Weho! "
"4","Man..so tired but still need to be at work place "
"4","off to school, last day of term then a week off school "
"4","#Follow Friday People!! @lauragitt and @spurofmoment "
"4","@cg219 yep, Cgtuts+ will be launching on June 1 "
"4","awesome. do you hire freelancers too  ?"
"4","Can't sleep I feel like the day before u go to disney land  http://myloc.me/1neV"
"4","Morning, Nice song to share in the morning  ? http://blip.fm/~6sswt"
"4","@Jonasbrothers Aaaah i cannot wait "
"4","Ugh not feeling well going to bed nigggggggggghhhhhhhhhhhht!!!!!!!!!! "
"4","MmmmmMMMMMMM! weather needs to improve if gunna have a nice BBQ! "
"4","@luckymama10 thats not all i will deliver.. "
"4","@mariedigby : are you serious kickboxing?! you might get hurt, but after that its nice to have a spa, you could also try boxing too "
